OrderID,CustomerID,ProductID,Quantity,Price,OrderDate,Region,TotalAmount
517,4464,178,8,435.82,08/11/2023,West,3486.56
518,4882,304,2,320.63,28/07/2023,North,641.26
519,1245,483,4,312.46,07/05/2023,North,1249.84
520,4247,377,7,420.01,10/04/2023,West,2940.0699999999997
521,4110,371,5,249.68,09/09/2023,South,1248.4
522,2500,131,1,427.42,23/08/2023,East,427.42
523,2705,241,2,277.36,23/07/2023,North,554.72
524,3806,350,5,492.4,25/10/2023,East,2462
525,1537,393,6,331.67,01/03/2023,East,1990.02
526,2890,197,1,190.16,13/09/2023,East,190.16
527,2841,235,3,382.87,25/02/2023,South,1148.6100000000001
528,1920,376,6,257.4,16/09/2023,East,1544.3999999999999
529,3455,411,6,403.98,16/06/2023,East,2423.88
530,1524,401,7,417.56,12/02/2023,North,2922.92
531,3875,142,3,310.37,17/05/2023,East,931.11
532,2529,219,1,436.73,06/12/2023,South,436.73
533,3950,319,7,204.7,01/10/2023,South,1432.8999999999999
534,4896,145,3,33.4,11/12/2023,East,100.19999999999999
535,1035,335,5,333.01,07/09/2023,South,1665.05
536,1684,147,4,383.4,21/01/2023,West,1533.6
537,1019,297,1,41.04,03/06/2023,South,41.04
538,3368,183,7,386.6,23/01/2023,West,2706.2000000000003
539,4847,130,4,321.39,26/09/2023,South,1285.56
540,3559,260,1,62.62,30/06/2023,South,62.62
541,1399,170,6,272.27,03/09/2023,North,1633.62
542,3701,107,4,58.83,20/10/2023,East,235.32
543,1971,485,4,164.2,03/07/2023,North,656.8
544,2906,151,2,402.97,20/05/2023,West,805.94
545,3518,144,1,54.89,03/01/2023,North,54.89
546,2166,392,3,232.4,22/05/2023,North,697.2
547,2115,399,5,304.83,12/06/2023,South,1524.1499999999999
548,4425,472,9,470.55,20/12/2023,West,4234.95
549,1833,137,7,369.95,20/08/2023,South,2589.65
550,2823,454,4,73.93,15/12/2023,West,295.72
551,3774,479,8,484.59,07/06/2023,West,3876.72
552,2982,330,4,241.59,12/03/2023,South,966.36
553,1853,361,6,188.01,13/07/2023,East,1128.06
554,1050,167,1,68.71,26/01/2023,East,68.71
555,4736,278,6,467.07,23/06/2023,West,2802.42
556,4769,456,5,295.17,05/07/2023,East,1475.8500000000001
557,1574,285,2,494.05,09/11/2023,South,988.1
558,4261,300,1,91.06,23/04/2023,South,91.06
559,2148,489,6,275.19,28/08/2023,South,1651.1399999999999
560,3197,112,2,59.39,16/11/2023,North,118.78
561,3361,313,9,264.52,21/07/2023,North,2380.68
562,3617,319,9,445.45,16/08/2023,South,4009.0499999999997
563,4413,385,1,59.11,18/11/2023,West,59.11
564,3352,343,5,138.48,22/05/2023,North,692.4
565,2715,455,8,342.79,18/05/2023,West,2742.32
566,1681,357,4,42.76,14/04/2023,South,171.04
567,1837,157,3,229.72,16/11/2023,West,689.16
568,4854,135,5,169.87,29/04/2023,South,849.35
569,2077,427,5,419.88,04/10/2023,West,2099.4
570,4050,492,8,29.29,16/07/2023,North,234.32
571,3491,481,6,432.38,22/09/2023,West,2594.2799999999997
572,3660,292,2,353.3,17/05/2023,South,706.6
573,4040,432,1,152.11,30/04/2023,East,152.11
574,3311,149,3,102.9,10/03/2023,East,308.70000000000005
575,4124,131,2,475.34,03/03/2023,North,950.68
576,2595,197,4,279.18,24/05/2023,South,1116.72
577,4051,142,3,175.66,14/08/2023,West,526.98
578,4691,480,9,27.01,01/05/2023,South,243.09
579,1004,450,5,87.06,04/01/2023,South,435.3
580,2126,433,4,301.09,29/04/2023,North,1204.36
581,2219,409,9,258.99,11/04/2023,West,2330.91
582,1773,146,4,380.02,20/08/2023,South,1520.08
583,1876,369,6,418.24,21/06/2023,East,2509.44
584,1991,410,1,201.6,25/07/2023,West,201.6
585,3931,162,2,54.96,07/08/2023,East,109.92
586,4421,118,4,396.81,23/04/2023,East,1587.24
587,1046,446,9,279.1,28/11/2023,North,2511.9
588,3914,492,6,490,05/09/2023,East,2940
589,3870,200,6,399.19,11/06/2023,East,2395.14
590,3983,136,9,167.89,17/09/2023,North,1511.0099999999998
591,4891,206,4,217.1,03/11/2023,South,868.4
592,3703,191,3,121.61,22/08/2023,South,364.83
593,1268,407,7,258.44,27/02/2023,South,1809.08
594,1369,284,7,356.81,30/05/2023,East,2497.67
595,1635,315,9,308.18,19/01/2023,South,2773.62
596,2129,127,6,174.33,06/08/2023,West,1045.98
597,2693,135,2,412.53,20/01/2023,East,825.06
598,2682,471,6,57,22/12/2023,South,342
599,1656,419,8,75.56,01/09/2023,East,604.48
600,1119,117,6,205.06,14/01/2023,West,1230.3600000000001
601,1830,444,9,352.61,03/10/2023,North,3173.4900000000002
602,2810,295,4,348.62,28/10/2023,East,1394.48
603,4675,177,3,186.43,10/12/2023,North,559.29
604,2081,266,5,349.82,30/10/2023,West,1749.1
605,2974,189,3,34.99,27/08/2023,North,104.97
606,2369,363,2,148.56,09/11/2023,West,297.12
607,1740,307,2,348.42,31/01/2023,North,696.84
608,4545,311,4,96.1,10/04/2023,West,384.4
609,1116,370,3,110.29,15/02/2023,South,330.87
610,2853,362,9,48.01,01/11/2023,South,432.09
611,3838,372,7,185.41,10/02/2023,South,1297.87
612,2150,441,6,413.34,05/04/2023,North,2480.04
613,4464,313,8,419,23/03/2023,North,3352
614,2931,473,9,431.87,19/04/2023,West,3886.83
615,2012,163,3,23.17,08/06/2023,West,69.51
616,2664,111,7,496.78,16/02/2023,East,3477.46
617,2081,309,9,253.81,22/12/2023,East,2284.29
618,1633,411,1,437,18/01/2023,North,437
619,1512,273,9,453.03,21/07/2023,North,4077.2699999999995
620,4822,355,7,259.68,20/09/2023,South,1817.76
621,3849,200,4,30.29,07/02/2023,South,121.16
622,2119,115,6,300.75,22/06/2023,East,1804.5
623,4709,296,6,170.38,28/01/2023,West,1022.28
624,2141,357,6,107.35,18/01/2023,West,644.0999999999999
625,1559,483,2,95.34,09/01/2023,West,190.68
626,4672,343,5,281.84,29/12/2023,North,1409.1999999999998
627,1487,447,7,56.72,16/01/2023,South,397.03999999999996
628,4308,348,6,411.71,14/11/2023,West,2470.2599999999998
629,4956,204,3,117.51,09/02/2023,South,352.53000000000003
630,1896,281,5,276.9,11/04/2023,West,1384.5
631,4343,254,8,67.1,04/04/2023,East,536.8
632,2212,386,5,430.52,27/02/2023,South,2152.6
633,1703,268,3,347.58,16/07/2023,East,1042.74
634,2470,146,9,107.23,16/04/2023,South,965.07
635,1580,142,3,359.29,16/12/2023,West,1077.8700000000001
636,3837,420,2,46.04,02/10/2023,West,92.08
637,3908,405,6,387.25,25/07/2023,West,2323.5
638,3294,320,8,247.72,27/01/2023,West,1981.76
639,4147,100,6,64.49,13/10/2023,West,386.93999999999994
640,1153,299,1,277.49,14/02/2023,West,277.49
641,2679,243,8,104.43,05/02/2023,West,835.44
642,4506,477,1,338.02,02/11/2023,North,338.02
643,1996,127,9,355.77,16/12/2023,South,3201.93
644,4157,441,8,381.62,07/02/2023,East,3052.96
645,3744,437,6,447.96,27/08/2023,North,2687.7599999999998
646,4356,377,2,329.2,03/12/2023,South,658.4
647,2243,140,9,248.43,15/03/2023,East,2235.87
648,2092,431,8,427.84,29/09/2023,South,3422.72
649,4118,246,4,450.42,28/06/2023,East,1801.68
650,2008,444,2,391.97,16/06/2023,East,783.94
651,3141,277,6,471.5,08/09/2023,East,2829
652,2773,414,1,489.82,14/12/2023,South,489.82
653,1957,424,7,129.4,01/08/2023,South,905.8000000000001
654,4059,266,1,95.93,08/08/2023,East,95.93
655,1452,222,6,227.05,04/09/2023,East,1362.3000000000002
656,2227,173,5,498.48,31/05/2023,West,2492.4
657,3959,338,3,48.79,17/11/2023,East,146.37
658,3265,348,6,357.44,01/11/2023,West,2144.64
659,3521,362,4,426.16,01/07/2023,West,1704.64
660,3479,351,6,498.24,21/05/2023,West,2989.44
661,3388,456,4,311.76,24/03/2023,East,1247.04
662,1550,210,1,193.15,01/06/2023,East,193.15
663,2635,279,5,87.41,14/04/2023,East,437.04999999999995
664,2312,287,8,490.97,26/06/2023,East,3927.76
665,4325,407,6,462.48,03/05/2023,West,2774.88
666,2757,306,9,403.24,14/06/2023,East,3629.16
667,1356,333,4,472.17,05/08/2023,West,1888.68
668,3070,123,9,35.12,29/12/2023,West,316.08
669,2785,125,8,317.59,09/10/2023,West,2540.72
670,3569,480,3,141.02,24/08/2023,South,423.06000000000006
671,2781,317,6,383.97,16/09/2023,North,2303.82
672,4908,445,4,52.38,15/04/2023,West,209.52
673,4171,477,1,133.07,20/06/2023,West,133.07
674,3849,109,9,425.87,25/11/2023,North,3832.83
675,4251,116,4,375.98,06/03/2023,South,1503.92
676,4294,344,5,496.05,08/03/2023,East,2480.25
677,4977,305,3,323.77,22/05/2023,South,971.31
678,3809,357,4,155.02,15/10/2023,East,620.08
679,4730,211,9,276.2,15/07/2023,North,2485.7999999999997
680,3489,304,7,472.26,07/07/2023,South,3305.8199999999997
681,2631,126,8,327.62,11/04/2023,North,2620.96
682,3816,170,3,441.34,28/12/2023,South,1324.02
683,2015,275,3,16.33,04/06/2023,South,48.989999999999995
684,2348,301,7,187.93,13/05/2023,North,1315.51
685,1515,347,8,467.98,08/03/2023,North,3743.84
686,4087,217,5,24.45,31/07/2023,North,122.25
687,3839,108,1,261.96,18/06/2023,East,261.96
688,1335,185,3,176.53,18/04/2023,North,529.59
689,2782,122,5,324.87,02/01/2023,West,1624.35
690,3305,339,3,85.3,12/02/2023,West,255.89999999999998
691,1496,172,1,328.38,09/05/2023,North,328.38
692,1895,126,7,495.96,25/06/2023,North,3471.72
693,3207,448,1,139.23,08/10/2023,South,139.23
694,4546,180,6,233.41,31/03/2023,West,1400.46
695,1851,183,6,19.7,19/11/2023,East,118.19999999999999
696,2687,298,7,219.85,09/09/2023,South,1538.95
697,2931,142,1,205.97,05/04/2023,East,205.97
698,3737,362,3,284.53,01/04/2023,North,853.5899999999999
699,4746,191,9,132.1,24/07/2023,South,1188.8999999999999
700,3427,438,2,167.68,11/12/2023,West,335.36
701,2568,183,5,306.9,25/02/2023,South,1534.5
702,1956,399,3,454.7,28/02/2023,East,1364.1
703,3738,395,5,121.42,18/08/2023,West,607.1
704,4498,234,7,340.34,31/03/2023,East,2382.3799999999997
705,2636,380,1,264.32,23/02/2023,West,264.32
706,2291,158,3,56.78,08/09/2023,North,170.34
707,4906,496,6,284.89,16/02/2023,North,1709.34
708,4648,458,7,355.86,26/05/2023,North,2491.02
709,2440,441,3,301.14,28/07/2023,West,903.42
710,2191,340,4,56.69,15/02/2023,South,226.76
711,4913,467,6,428,28/04/2023,North,2568
712,2066,441,5,25.3,05/08/2023,West,126.5
713,4627,197,9,121.82,02/05/2023,West,1096.3799999999999
714,1284,161,1,309.78,03/06/2023,North,309.78
715,3444,363,5,112.92,18/01/2023,West,564.6
716,1011,212,1,55.39,01/11/2023,West,55.39
717,2630,245,8,258.4,12/07/2023,North,2067.2
718,4373,315,7,362.62,07/06/2023,South,2538.34
719,4969,355,5,208.32,07/04/2023,East,1041.6
720,4324,415,6,350.74,02/06/2023,South,2104.44
721,3546,415,4,431.02,08/10/2023,West,1724.08
722,1753,461,9,479.6,04/02/2023,West,4316.400000000001
723,3082,357,3,120.47,17/04/2023,West,361.40999999999997
724,3774,293,2,304.65,04/12/2023,North,609.3
725,3896,446,7,137.1,27/09/2023,East,959.6999999999999
726,1089,113,2,436.1,12/06/2023,West,872.2
727,1775,403,6,445.69,03/02/2023,West,2674.14
728,3652,202,8,164.47,07/01/2023,South,1315.76
729,4993,344,3,324.44,16/08/2023,West,973.3199999999999
730,4017,344,3,444.4,07/07/2023,West,1333.1999999999998
731,2625,411,3,256.64,17/10/2023,North,769.92
732,4069,367,1,361.63,26/09/2023,South,361.63
733,1417,323,9,401.42,17/09/2023,South,3612.78
734,1114,319,5,436.59,17/02/2023,West,2182.95
735,1616,410,9,260.03,18/04/2023,North,2340.2699999999995
736,4974,465,5,471.2,21/05/2023,North,2356
737,4267,316,7,316.33,03/08/2023,East,2214.31
738,1825,103,1,80.11,15/12/2023,East,80.11
739,4572,135,9,308.17,02/02/2023,West,2773.53
740,2649,277,1,152.74,23/01/2023,East,152.74
741,2516,486,4,189.18,08/03/2023,North,756.72
742,4146,356,7,405.39,09/06/2023,South,2837.73
743,1412,116,9,486.81,03/01/2023,East,4381.29
744,4447,298,1,435.58,04/05/2023,West,435.58
745,4491,417,6,166.27,08/11/2023,North,997.6200000000001
746,1728,147,5,229.56,15/07/2023,East,1147.8
747,4348,161,3,491.83,02/02/2023,North,1475.49
748,4068,168,2,462.15,01/02/2023,South,924.3
749,3808,246,1,488.59,25/05/2023,North,488.59
750,1675,458,2,219.29,14/03/2023,West,438.58
751,4465,465,4,401.28,18/09/2023,East,1605.12
752,2892,261,6,436.25,04/10/2023,North,2617.5
753,3504,326,5,26.91,16/09/2023,South,134.55
754,3967,446,4,136.71,19/08/2023,East,546.84
755,3239,329,8,442.32,14/07/2023,East,3538.56
756,3786,469,7,197.43,20/10/2023,West,1382.01
757,4760,277,4,142.92,24/08/2023,South,571.68
758,2122,444,5,139.98,18/10/2023,North,699.9
759,2571,155,5,190.83,02/02/2023,South,954.1500000000001
760,1977,177,3,125.76,01/07/2023,South,377.28000000000003
761,2008,369,9,6.66,16/09/2023,South,59.94
762,3143,305,5,90.43,25/06/2023,North,452.15000000000003
763,2687,380,2,441.87,26/05/2023,East,883.74
764,3710,327,4,42.45,11/05/2023,South,169.8
765,4261,487,4,209.44,03/04/2023,North,837.76
766,4807,338,5,230.96,23/12/2023,East,1154.8
767,1036,387,8,390.19,13/05/2023,West,3121.52
768,4851,181,5,130.03,09/01/2023,North,650.15
769,4440,433,1,158.27,23/07/2023,South,158.27
770,4766,349,2,12.07,16/01/2023,South,24.14
771,2548,292,3,451.9,13/12/2023,North,1355.6999999999998
772,3326,205,3,344.35,14/03/2023,North,1033.0500000000002
773,3264,288,6,135.11,27/06/2023,South,810.6600000000001
774,3914,375,9,444.32,03/09/2023,North,3998.88
775,1872,173,1,47.86,04/07/2023,South,47.86
776,2821,109,6,187.36,26/02/2023,North,1124.16
777,2296,222,9,283.98,29/12/2023,West,2555.82
778,4952,315,4,255.23,27/03/2023,East,1020.92
779,3109,389,3,329.18,17/01/2023,West,987.54
780,1595,139,6,152.31,17/11/2023,North,913.86
781,2903,292,6,380.13,09/11/2023,West,2280.7799999999997
782,1728,226,2,205.7,10/07/2023,West,411.4
783,2365,388,5,67.02,14/07/2023,East,335.09999999999997
784,1396,170,1,371.5,05/01/2023,North,371.5
785,1698,236,9,456.41,24/06/2023,West,4107.6900000000005
786,4090,243,9,185.39,12/05/2023,West,1668.5099999999998
787,3224,488,3,296.88,29/03/2023,North,890.64
788,2635,453,5,345.47,02/07/2023,East,1727.3500000000001
789,1395,479,3,416.6,15/10/2023,West,1249.8000000000002
790,3492,398,7,103.01,20/04/2023,South,721.07
791,4304,469,1,287.14,07/03/2023,East,287.14
792,4986,444,5,371.48,10/04/2023,North,1857.4
793,1075,368,6,103.57,23/11/2023,South,621.42
794,1264,483,7,238.88,16/08/2023,South,1672.1599999999999
795,3502,238,3,234.86,20/08/2023,West,704.58
796,2819,151,7,420.48,23/08/2023,West,2943.36
797,1717,116,4,389.77,21/09/2023,North,1559.08
798,3782,264,6,119.8,05/02/2023,West,718.8
799,4455,112,5,120.31,25/09/2023,East,601.55
800,4635,289,4,363.06,05/06/2023,South,1452.24
801,1850,439,6,371.11,02/01/2023,East,2226.66
802,4577,452,3,93.56,19/03/2023,South,280.68
803,2390,461,3,208.53,27/05/2023,North,625.59
804,1143,451,5,413.76,07/12/2023,South,2068.8
805,1884,363,5,44.31,01/11/2023,West,221.55
806,4140,411,9,190.08,20/10/2023,North,1710.72
807,4170,320,4,324.05,29/06/2023,North,1296.2
808,1395,203,5,386.69,01/03/2023,North,1933.45
809,4096,438,9,328.07,13/08/2023,South,2952.63
810,3995,297,4,201.77,25/10/2023,East,807.08
811,3938,399,3,496.02,20/09/2023,West,1488.06
812,2492,458,7,25.56,25/10/2023,East,178.92
813,4555,467,7,249.9,04/07/2023,South,1749.3
814,4636,268,8,257.48,29/09/2023,East,2059.84
815,4222,248,4,123.7,25/04/2023,East,494.8
816,2167,348,4,281.56,27/10/2023,East,1126.24
817,3616,355,9,113.93,07/02/2023,North,1025.3700000000001
818,2062,141,7,224.49,13/09/2023,South,1571.43
819,3156,301,3,218.66,22/08/2023,South,655.98
820,4764,343,9,387.7,28/10/2023,West,3489.2999999999997
821,2065,256,5,471.58,31/08/2023,West,2357.9
822,2209,385,4,105.41,07/06/2023,North,421.64
823,3982,381,1,495.8,16/12/2023,South,495.8
824,3445,480,9,470.46,31/07/2023,West,4234.139999999999
825,4294,337,6,60.76,18/10/2023,West,364.56
826,1633,118,2,456.62,02/03/2023,North,913.24
827,2156,152,7,284.47,13/05/2023,West,1991.2900000000002
828,4234,184,3,440.08,19/04/2023,West,1320.24
829,2238,372,6,473.09,30/11/2023,West,2838.54
830,1732,459,8,430.16,24/10/2023,West,3441.28
831,1234,312,3,204.42,26/12/2023,East,613.26
832,4914,460,5,320.2,11/10/2023,North,1601
833,3705,203,6,235.06,18/05/2023,North,1410.3600000000001
834,1750,291,1,186.39,28/04/2023,East,186.39
835,3635,276,7,129.1,05/05/2023,West,903.6999999999999
836,4080,246,4,223.55,29/06/2023,South,894.2
837,4145,479,7,403.96,10/08/2023,West,2827.72
838,1953,180,7,422.79,09/06/2023,East,2959.53
839,3539,292,5,479.21,23/07/2023,West,2396.0499999999997
840,3960,136,8,148.86,14/02/2023,North,1190.88
841,4324,476,8,326.95,16/01/2023,West,2615.6
842,4301,425,5,348.42,31/03/2023,South,1742.1000000000001
843,2542,253,5,99.71,18/10/2023,North,498.54999999999995
844,2197,229,7,186.61,15/04/2023,West,1306.27
845,2676,158,6,174.42,25/05/2023,West,1046.52
846,2191,323,4,493.03,22/04/2023,South,1972.12
847,3217,348,2,479.4,03/08/2023,West,958.8
848,2416,339,8,411.78,27/06/2023,East,3294.24
849,3993,473,3,239.05,21/01/2023,South,717.1500000000001
850,3842,488,2,135.72,14/08/2023,East,271.44
851,3681,392,7,458.4,15/02/2023,South,3208.7999999999997
852,2217,386,6,137.68,26/02/2023,North,826.08
853,2540,303,8,263.36,18/09/2023,South,2106.88
854,3076,198,6,126.31,21/02/2023,South,757.86
855,4236,449,7,485.77,11/05/2023,East,3400.39
856,2445,275,2,25.67,22/02/2023,East,51.34
857,3386,361,2,91.3,24/03/2023,South,182.6
858,4719,370,6,383.7,18/01/2023,North,2302.2
859,2519,242,9,79.97,23/05/2023,South,719.73
860,2388,288,3,489.78,02/11/2023,West,1469.34
861,2856,371,8,164.07,28/01/2023,South,1312.56
862,2365,119,5,459.73,29/10/2023,North,2298.65
863,1499,432,6,332.83,23/04/2023,East,1996.98
864,2680,399,6,318.89,26/04/2023,West,1913.34
865,1510,145,3,458.11,24/11/2023,South,1374.33
866,4398,194,5,259.07,08/09/2023,South,1295.35
867,1216,163,1,203.39,23/04/2023,South,203.39
868,2324,230,2,112.72,04/04/2023,East,225.44
869,2155,108,3,76.55,01/01/2023,North,229.64999999999998
870,2827,302,4,396.93,02/07/2023,West,1587.72
871,4141,397,9,68.33,10/11/2023,North,614.97
872,4323,273,1,200.04,29/05/2023,North,200.04
873,4486,172,3,207.56,25/02/2023,South,622.6800000000001
874,2810,183,3,333.93,11/03/2023,West,1001.79
875,3492,158,6,142.86,25/05/2023,West,857.1600000000001
876,3923,120,5,419.92,19/03/2023,East,2099.6
877,2205,256,3,107.7,15/05/2023,West,323.1
878,3214,418,4,395.63,20/03/2023,North,1582.52
879,1090,428,7,425.63,24/11/2023,South,2979.41
880,1713,160,3,100.62,05/09/2023,South,301.86
881,2881,163,9,405.66,25/06/2023,South,3650.94
882,4602,424,8,358.3,10/01/2023,North,2866.4
883,1038,267,2,437.82,09/08/2023,East,875.64
884,4197,302,5,257.43,07/05/2023,East,1287.15
885,4522,228,4,120.76,10/02/2023,West,483.04
886,1172,344,5,456.46,09/07/2023,South,2282.2999999999997
887,1652,205,3,396.07,17/04/2023,South,1188.21
888,1753,420,1,15.39,13/06/2023,South,15.39
889,2243,221,8,470.01,27/06/2023,South,3760.08
890,4709,417,9,474.52,23/03/2023,South,4270.68
891,2081,281,8,180.88,05/01/2023,West,1447.04
892,2683,202,4,9.96,23/06/2023,East,39.84
893,3523,415,2,278.51,29/11/2023,East,557.02
894,1455,401,4,457.27,23/10/2023,North,1829.08
895,1828,360,9,66.6,24/09/2023,South,599.4
896,1894,212,9,297.3,28/04/2023,East,2675.7000000000003
897,2384,169,5,367.23,19/07/2023,East,1836.15
898,2958,259,5,71.67,17/01/2023,West,358.35
899,4072,339,3,259.07,16/03/2023,West,777.21
900,3434,110,6,48.96,01/05/2023,North,293.76
901,2996,237,7,281.27,09/10/2023,North,1968.8899999999999
902,3395,266,9,223.85,08/02/2023,East,2014.6499999999999
903,1189,346,7,136.03,20/12/2023,North,952.21
904,1504,453,3,427.27,14/07/2023,East,1281.81
905,2214,130,7,193.99,02/06/2023,West,1357.93
906,2531,111,1,351.41,10/12/2023,North,351.41
907,4440,342,2,396.39,02/09/2023,East,792.78
908,4480,207,4,93.42,26/04/2023,East,373.68
909,1823,435,7,63.96,10/02/2023,West,447.72
910,1928,422,9,8.88,14/04/2023,East,79.92
911,1933,293,5,156.37,05/09/2023,South,781.85
912,2140,407,8,408.9,30/12/2023,South,3271.2
913,1133,232,7,387.52,21/06/2023,East,2712.64
914,3105,494,5,436.54,23/09/2023,North,2182.7000000000003
915,4627,380,3,381.5,25/11/2023,South,1144.5
916,1684,390,3,16.88,29/05/2023,South,50.64
917,3719,262,6,195.83,22/07/2023,South,1174.98
918,3220,377,4,7.93,25/01/2023,South,31.72
919,2852,302,3,22.85,05/10/2023,North,68.55000000000001
920,1814,195,4,241.89,11/01/2023,West,967.56
921,2172,322,3,183.2,18/09/2023,North,549.5999999999999
922,1079,336,6,281.47,06/01/2023,West,1688.8200000000002
923,3933,216,7,37.75,13/08/2023,South,264.25
924,4284,291,4,296.21,29/09/2023,South,1184.84
925,1202,375,3,37.18,05/09/2023,North,111.53999999999999
926,3811,205,3,214.72,15/02/2023,North,644.16
927,2252,103,3,179.42,14/01/2023,West,538.26
928,2699,117,9,115.85,24/01/2023,North,1042.6499999999999
929,2250,406,3,159.43,31/12/2023,East,478.29
930,2682,119,3,5.26,11/09/2023,North,15.78
931,2555,221,8,165.43,28/11/2023,South,1323.44
932,4512,236,4,43.81,19/09/2023,North,175.24
933,4473,179,7,461.04,04/09/2023,South,3227.28
934,3094,253,3,41.79,04/10/2023,East,125.37
935,2256,457,8,476.79,22/04/2023,South,3814.32
